blk_no,Unnamed: 0,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,address,latitude,longitude
507,7946,YISHUN AVE 4,1,2016,N,Y,N,N,N,N,0,507 YISHUN AVE 4,1.415174131,103.8398278
507A,7948,YISHUN AVE 4,13,2016,Y,N,N,N,N,N,84,507A YISHUN AVE 4,1.415287923,103.8398465
507B,7950,YISHUN AVE 4,1,2017,N,N,N,N,N,Y,0,507B YISHUN AVE 4,1.415658787,103.8400904
508,7955,BISHAN ST 11,2,1989,N,Y,N,N,N,N,0,508 BISHAN ST 11,1.348643756,103.8493144
508,7965,WELLINGTON CIRCLE,5,2003,N,N,N,Y,Y,N,0,508 WELLINGTON CIRCLE,1.453067885,103.8200766
508A,7968,YISHUN AVE 4,13,2016,Y,N,N,N,N,N,132,508A YISHUN AVE 4,1.414781932,103.8395516
508B,7970,YISHUN AVE 4,13,2016,Y,N,N,Y,N,N,144,508B YISHUN AVE 4,1.414291038,103.8398399
509,7974,BISHAN ST 11,2,1989,N,Y,N,N,N,N,0,509 BISHAN ST 11,1.348629973,103.849572
509,7979,JURONG WEST ST 51,2,1988,N,Y,N,Y,N,N,0,509 JURONG WEST ST 51,1.348727741,103.7190771
509,7983,WELLINGTON CIRCLE,1,2004,N,N,N,N,N,Y,0,509 WELLINGTON CIRCLE,1.453590918,103.8211951
509A,7986,BEDOK NTH ST 3,1,1980,N,Y,N,N,N,N,0,509A BEDOK NTH ST 3,1.332873992,103.9310485
509A,7987,WOODLANDS DR 14,5,1997,N,N,N,N,Y,N,0,509A WOODLANDS DR 14,1.433307967,103.7892999
509A,7989,YISHUN AVE 4,13,2017,Y,N,N,N,N,N,108,509A YISHUN AVE 4,1.413710707,103.8395282
509B,7990,BEDOK NTH ST 3,15,2001,Y,N,N,Y,N,N,130,509B BEDOK NTH ST 3,1.333693456,103.9303969
509B,7992,YISHUN AVE 4,13,2016,Y,N,N,Y,N,N,96,509B YISHUN AVE 4,1.41379976,103.8401319
509C,7993,BEDOK NTH ST 3,1,2002,N,N,N,N,N,Y,0,509C BEDOK NTH ST 3,1.333543286,103.9304245
509C,7994,YISHUN AVE 4,13,2016,Y,N,N,Y,N,N,96,509C YISHUN AVE 4,1.414303425,103.840417
51,7997,CHIN SWEE RD,20,1973,Y,Y,N,Y,N,N,328,51 CHIN SWEE RD,1.287403008,103.8420298
51,7999,HAVELOCK RD,5,2011,N,Y,N,Y,Y,N,0,51 HAVELOCK RD,1.289946185,103.8276797
51,8004,MARINE TER,16,1974,Y,N,N,N,N,N,270,51 MARINE TER,1.306341633,103.9161996
51,8006,OLD AIRPORT RD,2,2007,N,Y,Y,Y,N,N,0,51 OLD AIRPORT RD,1.308251847,103.8858087
51A,8011,TELOK BLANGAH DR,1,2004,N,N,N,N,N,Y,0,51A TELOK BLANGAH DR,1.273490868,103.810893
510,8014,BISHAN ST 13,3,1989,N,Y,N,N,N,N,0,510 BISHAN ST 13,1.348888439,103.849692
510,8022,TAMPINES CTRL 1,4,1990,N,Y,N,N,N,N,0,510 TAMPINES CTRL 1,1.35480108,103.9444581
510A,8025,JELAPANG RD,5,1996,N,N,N,N,Y,N,0,510A JELAPANG RD,1.387043733,103.7689836
510A,8027,YISHUN ST 51,13,2016,Y,N,N,N,N,N,288,510A YISHUN ST 51,1.414745649,103.8408065
510B,8029,YISHUN ST 51,13,2016,Y,N,N,N,N,N,288,510B YISHUN ST 51,1.415250594,103.8413075
511,8031,BEDOK NTH ST 3,1,1979,N,N,Y,N,N,N,0,511 BEDOK NTH ST 3,1.333219933,103.9305815
511,8032,BISHAN ST 13,1,1989,N,Y,N,N,N,N,0,511 BISHAN ST 13,1.349231394,103.8498966
511,8034,CANBERRA RD,3,2003,N,Y,Y,N,N,N,0,511 CANBERRA RD,1.453610144,103.8196256
511,8043,YISHUN ST 51,1,2017,N,N,N,N,N,Y,0,511 YISHUN ST 51,1.415129794,103.8418665
511A,8044,BEDOK NTH ST 3,1,1980,N,Y,N,N,N,N,0,511A BEDOK NTH ST 3,1.332975578,103.9306772
511A,8045,CHOA CHU KANG ST 51,4,1993,N,N,N,N,Y,N,0,511A CHOA CHU KANG ST 51,1.388590555,103.7411067
511A,8046,PASIR RIS ST 52,1,1994,N,N,N,N,N,Y,0,511A PASIR RIS ST 52,1.374803804,103.9441815
511B,8048,YISHUN ST 51,13,2016,Y,N,N,N,N,N,120,511B YISHUN ST 51,1.415600145,103.8424141
511C,8049,YISHUN ST 51,13,2016,Y,N,N,N,N,N,84,511C YISHUN ST 51,1.415303053,103.8425968
512,8052,BISHAN ST 13,3,1990,N,Y,N,Y,N,N,0,512 BISHAN ST 13,1.349622352,103.8498817
512,8059,WELLINGTON CIRCLE,14,2009,Y,N,N,N,N,N,130,512 WELLINGTON CIRCLE,1.453913725,103.820296
512,8062,YISHUN ST 51,7,2015,N,N,N,Y,Y,N,0,512 YISHUN ST 51,1.414818274,103.8412507
512A,8063,SERANGOON NTH AVE 4,5,1995,N,N,N,N,Y,N,0,512A SERANGOON NTH AVE 4,1.370960432,103.875106
512A,8064,TAMPINES CTRL 1,1,1987,N,Y,N,N,N,N,0,512A TAMPINES CTRL 1,1.35452512,103.9439479
512A,8065,YISHUN ST 51,13,2016,Y,N,N,N,N,N,110,512A YISHUN ST 51,1.414277157,103.8411206
512B,8066,YISHUN ST 51,13,2016,Y,N,N,Y,N,N,110,512B YISHUN ST 51,1.414707046,103.8421123
512C,8067,YISHUN ST 51,13,2016,Y,N,N,Y,N,N,120,512C YISHUN ST 51,1.414957759,103.842655
513,8070,BISHAN ST 13,2,1989,N,Y,N,N,N,N,0,513 BISHAN ST 13,1.349466339,103.8494673
513,8077,TAMPINES CTRL 1,1,1988,N,Y,N,N,N,N,0,513 TAMPINES CTRL 1,1.353918128,103.9443958
513,8081,YISHUN ST 51,6,2016,N,Y,N,N,Y,N,0,513 YISHUN ST 51,1.416004869,103.8442517
513A,8082,BEDOK NTH AVE 2,3,2007,N,N,N,N,Y,N,0,513A BEDOK NTH AVE 2,1.332326133,103.9293449
513A,8083,CHOA CHU KANG ST 51,5,1993,N,N,N,N,Y,N,0,513A CHOA CHU KANG ST 51,1.390320643,103.742373
513A,8084,JELAPANG RD,1,1997,N,N,N,N,Y,N,0,513A JELAPANG RD,1.387966622,103.7674378
513A,8085,YISHUN ST 51,13,2017,Y,N,N,N,N,N,108,513A YISHUN ST 51,1.416040132,103.8434894
513B,8086,YISHUN ST 51,13,2017,Y,N,N,N,N,N,84,513B YISHUN ST 51,1.415722357,103.8436484
513C,8087,YISHUN ST 51,13,2017,Y,N,N,N,N,N,108,513C YISHUN ST 51,1.415407805,103.8438014
513D,8088,YISHUN ST 51,13,2017,Y,N,N,N,N,N,132,513D YISHUN ST 51,1.41563356,103.8443278
514,8090,BISHAN ST 13,3,1989,N,Y,N,N,Y,N,0,514 BISHAN ST 13,1.350116942,103.8497632
514,8100,YISHUN ST 51,1,2017,N,N,N,N,N,Y,0,514 YISHUN ST 51,1.415417639,103.8434276
514A,8101,BISHAN ST 13,1,1990,N,Y,N,N,N,N,0,514A BISHAN ST 13,1.350816747,103.8505715
514B,8102,BISHAN ST 13,1,1990,N,Y,N,N,N,N,0,514B BISHAN ST 13,1.350784477,103.8503955
514C,8103,BISHAN ST 13,1,1990,N,Y,N,N,N,N,0,514C BISHAN ST 13,1.350642554,103.8503938
515,8111,TAMPINES CTRL 7,4,2009,N,N,N,N,Y,N,0,515 TAMPINES CTRL 7,1.357142265,103.9388224
515A,8115,WOODLANDS DR 14,1,1998,N,Y,N,N,N,N,0,515A WOODLANDS DR 14,1.434205648,103.7900813
516,8126,TAMPINES CTRL 7,1,2009,N,N,N,N,N,Y,0,516 TAMPINES CTRL 7,1.356668735,103.9384062
516A,8129,WOODLANDS DR 14,5,1997,N,N,N,N,Y,N,0,516A WOODLANDS DR 14,1.434172993,103.7907724
