address,latitude,longitude
123 PAYA LEBAR WAY,1.32274445,103.8832969
311 UBI AVE 1,1.3297638,103.9031503
4 JOO CHIAT RD,1.3152347,103.8984795
322 UBI AVE 1,1.32802805,103.9049865
346 UBI AVE 1,1.32598955,103.8996891
336 UBI AVE 1,1.3257934,103.9021713
119 HOUGANG AVE 1,1.3540387,103.887678
120 HOUGANG AVE 1,1.3544234,103.8876377
322 HOUGANG AVE 5,1.36712085,103.8969819
130 LOR AH SOO,1.3513416,103.886502
609 HOUGANG AVE 8,1.3701124,103.8855033
355 HOUGANG AVE 7,1.3721537,103.8983253
712 HOUGANG AVE 2,1.3686789,103.8822937
707 HOUGANG AVE 2,1.3665049,103.8884605
507 HOUGANG AVE 8,1.37241715,103.887604
322A JURONG EAST ST 31,1.3477027,103.7292014
465 JURONG WEST ST 41,1.3491541,103.7203929
467 JURONG WEST ST 41,1.34947985,103.7225734
41 JLN BAHAGIA,1.3273512,103.8562066
40 JLN BAHAGIA,1.3270727,103.8565762
64 JLN MA'MOR,1.3286131,103.8579
16 ST. GEORGE'S RD,1.3243444,103.8622992
17 ST. GEORGE'S RD,1.3239075,103.862373
4 LIM CHU KANG RD,1.4327068,103.7080689
56 STIRLING RD,1.2966831,103.8042929
206 SERANGOON CTRL,1.35318955,103.8730454
201 SERANGOON CTRL,1.35115945,103.873748
264 TAMPINES ST 21,1.3528894,103.9514446
801 TAMPINES AVE 4,1.3468181,103.9380215
929 TAMPINES ST 91,1.3463778,103.9396179
429 TAMPINES ST 41,1.3592686,103.9496413
438 TAMPINES ST 43,1.36029895,103.95159
214 TAMPINES ST 23,1.35459815,103.9535432
856 TAMPINES ST 82,1.3529135,103.9383788
463 TAMPINES ST 44,1.35918265,103.9546394
227 TAMPINES ST 23,1.35493655,103.9551055
830 TAMPINES ST 82,1.3501886,103.9347405
462 TAMPINES ST 44,1.3590292,103.9551487
119 LOR 1 TOA PAYOH,1.33910735,103.844633
129 POTONG PASIR AVE 1,1.33472135,103.8655948
143 POTONG PASIR AVE 2,1.33278875,103.8665782
11 MARSILING DR,1.43959845,103.7743947
744 YISHUN ST 72,1.4292942,103.8340632
235 YISHUN ST 21,1.4344405,103.8385166
764 YISHUN ST 72,1.4253317,103.8340195
249 YISHUN AVE 9,1.4352785,103.8418372
243 YISHUN RING RD,1.4335871,103.8406086
226 YISHUN ST 21,1.43440775,103.8362381
270 YISHUN ST 22,1.43742275,103.8399679
728 YISHUN ST 71,1.42577215,103.8307797
411 ANG MO KIO AVE 10,1.3634203,103.85528
521 ANG MO KIO AVE 5,1.373618,103.8515115
407 ANG MO KIO AVE 10,1.362097,103.8554722
555 ANG MO KIO AVE 10,1.3712074,103.8570302
1 EAST COAST RD,1.3117665,103.923072
68 BEDOK STH AVE 3,1.31874845,103.9433273
531 BEDOK NTH ST 3,1.33327345,103.9259753
211 NEW UPP CHANGI RD,1.32545395,103.9320088
161 BEDOK STH AVE 3,1.31958135,103.9457571
114 BEDOK RESERVOIR RD,1.33054955,103.9099614
156 BEDOK STH AVE 3,1.31831785,103.9455602
172 BEDOK STH RD,1.3206302,103.9445817
117 BEDOK RESERVOIR RD,1.33138975,103.9087591
171 BEDOK STH RD,1.3209481,103.9454722
164 BEDOK STH RD,1.3200746,103.9466203
145 BEDOK RESERVOIR RD,1.33427655,103.9120862
408 SIN MING AVE,1.36333125,103.8347983
402 SIN MING AVE,1.3627589,103.8327623
110 BISHAN ST 12,1.3474448,103.8477826
406 SIN MING AVE,1.3630843,103.8337708
261 BT BATOK EAST AVE 4,1.3506374,103.7594636
256 BT BATOK EAST AVE 4,1.3507764,103.7584528
253 BT BATOK EAST AVE 5,1.3501566,103.7576464
309 BT BATOK ST 31,1.3582642,103.7488127
535 BT BATOK ST 52,1.3550419,103.7503216
339 BT BATOK ST 34,1.36318195,103.7505847
72 REDHILL RD,1.2875471,103.8163473
49 KIM PONG RD,1.2843564,103.8304128
1 TIONG BAHRU RD,1.2872087,103.8225666
1 EVERTON PK,1.27740065,103.8401402
107 BT PURMEI RD,1.2731925,103.8246461
5 REDHILL CL,1.28457435,103.8175889
109 BT PURMEI RD,1.2739482,103.8252941
29 KELANTAN RD,1.3057471,103.8570803
535 UPP CROSS ST,1.2845348,103.8462566
512 WEST COAST DR,1.30994135,103.7602929
317 UBI AVE 1,1.32856645,103.9028227
333 HOUGANG AVE 5,1.3685722,103.8984173
631 HOUGANG AVE 8,1.37056,103.88141
619 HOUGANG AVE 8,1.3698506,103.8837204
705 HOUGANG AVE 2,1.3657668,103.8880873
615 HOUGANG AVE 8,1.3685776,103.8850097
223 JURONG EAST ST 21,1.3410543,103.7361273
250 JURONG EAST ST 24,1.34260795,103.7399943
544 JURONG WEST ST 42,1.35239785,103.7157652
429 JURONG WEST AVE 1,1.35194115,103.7243343
33 JLN BAHAGIA,1.3266513,103.8584858
45 JLN BAHAGIA,1.3276366,103.857264
53 JLN MA'MOR,1.3282223,103.8562591
104 TOWNER RD,1.3198325,103.8608629
684 RACE COURSE RD,1.3142077,103.8563684
44 STIRLING RD,1.2978038,103.8027255
228 SERANGOON AVE 4,1.3564056,103.8702324
311 SERANGOON AVE 2,1.353699,103.866348
323 SERANGOON AVE 3,1.3513177,103.8695034
322 SERANGOON AVE 3,1.351601,103.8684478
321 SERANGOON AVE 2,1.3512899,103.8677907
329 SERANGOON AVE 3,1.349869,103.8687623
908 TAMPINES AVE 4,1.3504382,103.9387291
126 TAMPINES ST 11,1.3457711,103.9503492
412 TAMPINES ST 41,1.3594609,103.9462552
211 TAMPINES ST 23,1.35419645,103.9549751
414 TAMPINES ST 41,1.3597629,103.9465439
220 LOR 8 TOA PAYOH,1.3425907,103.8564715
123 YISHUN ST 11,1.4345721,103.8318051
239 YISHUN RING RD,1.433584,103.8396725
765 YISHUN ST 72,1.425075,103.8339726
152 YISHUN ST 11,1.4310061,103.8347947
265 YISHUN ST 22,1.43671345,103.8391447
273 YISHUN ST 22,1.4376549,103.8395754
113 YISHUN RING RD,1.4347376,103.8286275
274 YISHUN ST 22,1.43737665,103.8388059
120 YISHUN RING RD,1.4348603,103.8293705
719 YISHUN ST 71,1.4268483,103.8291158
804 YISHUN RING RD,1.4177272,103.8315637
266 YISHUN ST 22,1.43701245,103.8388119
713 YISHUN ST 71,1.4272527,103.8270568
204 ANG MO KIO AVE 3,1.3673825,103.8439232
3 EAST COAST RD,1.3115352,103.9233143
24 NEW UPP CHANGI RD,1.32383155,103.9334391
628 BEDOK RESERVOIR RD,1.3348973,103.9150075
167 BEDOK STH AVE 3,1.3196103,103.9449159
116 BISHAN ST 12,1.347461,103.8495458
115 BISHAN ST 12,1.3479335,103.8484672
122 BISHAN ST 12,1.3468191,103.8506331
131 BISHAN ST 12,1.3453308,103.8512449
407 SIN MING AVE,1.36342845,103.8342689
337 BT BATOK ST 34,1.36330525,103.7490775
325 BT BATOK ST 33,1.3624117,103.7471767
89 ZION RD,1.2915498,103.8334643
32 TELOK BLANGAH RISE,1.27310985,103.8217334
103 BT PURMEI RD,1.2721228,103.8260191
21 REDHILL CL,1.2864523,103.8176817
16 REDHILL CL,1.286117,103.8171533
18 REDHILL CL,1.285802,103.8178329
334 KRETA AYER RD,1.28163205,103.8423122
25 EUNOS CRES,1.3233968,103.902435
326 UBI AVE 1,1.327212,103.9038584
334 UBI AVE 1,1.32638315,103.9030432
18 HOUGANG AVE 3,1.36330075,103.8919272
409 HOUGANG AVE 10,1.37375295,103.8950132
402 HOUGANG AVE 10,1.3745306,103.8965935
403 HOUGANG AVE 10,1.3747364,103.8963367
611 HOUGANG AVE 8,1.36997555,103.8847732
516 HOUGANG AVE 10,1.3727498,103.8890446
515 HOUGANG AVE 10,1.3724033,103.8890469
617 HOUGANG AVE 8,1.3695489,103.8836659
686 HOUGANG ST 61,1.3757571,103.8854027
112 JURONG EAST ST 13,1.3393285,103.7360981
249 JURONG EAST ST 24,1.34235855,103.7395536
200 BOON LAY DR,1.3429975,103.7147386
51 JLN BAHAGIA,1.3276649,103.8560068
43 CAMBRIDGE RD,1.3153546,103.8494456
683 TESSENSOHN RD,1.3146262,103.8562822
3 LOR LEW LIAN,1.35050445,103.8761935
319 SERANGOON AVE 2,1.3525743,103.8681187
313 SERANGOON AVE 2,1.3532297,103.8652331
204 SERANGOON CTRL,1.35276955,103.8729863
241 SERANGOON AVE 3,1.35267985,103.8701255
207 SERANGOON CTRL,1.3539343,103.8732155
325 SERANGOON AVE 3,1.3509789,103.8685932
125 TAMPINES ST 11,1.34615495,103.9499971
405 TAMPINES ST 41,1.3578346,103.9449039
461 TAMPINES ST 44,1.3588903,103.9540725
433 TAMPINES ST 43,1.3590154,103.951089
139 SIMEI ST 1,1.34687075,103.9564591
106 SIMEI ST 1,1.34183965,103.9507826
2 UPP ALJUNIED LANE,1.3345006,103.8793014
226 LOR 8 TOA PAYOH,1.33951305,103.8570683
137 MARSILING RD,1.4384162,103.7770962
102 WOODLANDS ST 13,1.4361078,103.7812513
750 YISHUN ST 72,1.4279989,103.8342895
112 YISHUN RING RD,1.43427455,103.829204
156 YISHUN ST 11,1.43186905,103.8335747
218 YISHUN ST 21,1.4329465,103.8362523
770 YISHUN AVE 3,1.42441265,103.8320982
784 YISHUN AVE 2,1.4217621,103.8336419
783 YISHUN RING RD,1.4219187,103.8325204
840 YISHUN ST 81,1.4154202,103.834387
429 ANG MO KIO AVE 3,1.369135,103.85343
504 ANG MO KIO AVE 8,1.3747869,103.8481265
2 EAST COAST RD,1.31188,103.9234502
7 BEDOK STH AVE 2,1.3225783,103.9352887
65 NEW UPP CHANGI RD,1.3246722,103.9397959
421 BEDOK NTH RD,1.3282884,103.9289458
411 BEDOK NTH AVE 2,1.32828785,103.931809
701 BEDOK RESERVOIR RD,1.3376319,103.9188877
2 CHAI CHEE RD,1.3269335,103.9226628
110 BEDOK RESERVOIR RD,1.33019585,103.9103173
160 BEDOK STH AVE 3,1.31921635,103.9451273
128 BEDOK RESERVOIR RD,1.3334381,103.9115397
135 BEDOK RESERVOIR RD,1.33314005,103.9125171
105 BISHAN ST 12,1.3458173,103.8475482
107 BISHAN ST 12,1.3464213,103.8479116
111 BISHAN ST 12,1.3470989,103.8480481
123 BISHAN ST 12,1.3464918,103.8504744
226 BT BATOK CTRL,1.3487592,103.7531897
232 BT BATOK EAST AVE 5,1.349276,103.7550975
126 BT BATOK CTRL,1.3519607,103.7467021
330 BT BATOK ST 33,1.3632895,103.748361
411 BT BATOK WEST AVE 4,1.36390125,103.7456928
345 BT BATOK ST 34,1.3628455,103.750865
537 BT BATOK ST 52,1.3551626,103.7508265
342 BT BATOK ST 34,1.3625675,103.7485625
528 BT BATOK ST 51,1.3566561,103.751335
408 BT BATOK WEST AVE 4,1.3647993,103.7450266
420 BT BATOK WEST AVE 2,1.3625278,103.7458573
407 BT BATOK WEST AVE 4,1.36483525,103.7458443
38 BEO CRES,1.2885007,103.8272945
115 BT MERAH CTRL,1.2842039,103.8146073
143 JLN BT MERAH,1.2777962,103.8300433
343 CLEMENTI AVE 5,1.3179189,103.7709823
24 BALAM RD,1.330238,103.8874877
42 CASSIA CRES,1.31046115,103.886462
325 UBI AVE 1,1.3276428,103.9038308
333 UBI AVE 1,1.32675935,103.9030911
243 HOUGANG ST 22,1.3576493,103.8917084
621 HOUGANG AVE 8,1.37011165,103.8831192
509 HOUGANG AVE 10,1.372329,103.8881571
411 HOUGANG AVE 10,1.3741324,103.8951914
711 HOUGANG AVE 2,1.3662907,103.887767
510 HOUGANG AVE 10,1.372693,103.8884428
230 JURONG EAST ST 21,1.3415132,103.7375332
495 JURONG WEST ST 41,1.3491541,103.7203929
903 JURONG WEST ST 91,1.3397216,103.6860818
835 JURONG WEST ST 81,1.3434533,103.6938741
100 WHAMPOA DR,1.3207933,103.8543881
106 JLN DUSUN,1.3285854,103.8447894
51 KENT RD,1.3167793,103.8511212
682 RACE COURSE RD,1.3145844,103.8559111
685 RACE COURSE RD,1.31403745,103.856886
61 MARINE DR,1.30309225,103.9087472
57 STIRLING RD,1.2963234,103.8044645
154 MEI LING ST,1.2938177,103.8036648
330 SERANGOON AVE 3,1.3500411,103.8694663
324 SERANGOON AVE 3,1.35124195,103.8688887
332 SERANGOON AVE 3,1.35094375,103.8703019
407 TAMPINES ST 41,1.3582131,103.9449973
426 TAMPINES ST 41,1.3595607,103.9478935
427 TAMPINES ST 41,1.3595077,103.9485805
437 TAMPINES ST 43,1.35993655,103.9516085
840 TAMPINES ST 82,1.3510198,103.9358709
853 TAMPINES ST 83,1.35325535,103.9350317
467 TAMPINES ST 44,1.35992165,103.9546529
34 MARSILING DR,1.4446572,103.7723046
178 WOODLANDS ST 13,1.434577,103.7771716
142 YISHUN RING RD,1.4307332,103.8306415
119 YISHUN RING RD,1.4354002,103.829146
150 YISHUN ST 11,1.43107425,103.8335948
207 YISHUN ST 21,1.4312783,103.8371552
222 YISHUN ST 21,1.434014,103.835706
723 YISHUN ST 71,1.42607355,103.8299187
776 YISHUN AVE 2,1.4225665,103.8339651
775 YISHUN RING RD,1.4239896,103.8315669
223 YISHUN ST 21,1.4344084,103.8356066
753 YISHUN ST 72,1.42699055,103.834675
626 YISHUN ST 61,1.4175877,103.8357191
657 YISHUN AVE 4,1.4221816,103.8393343
781 YISHUN RING RD,1.42228825,103.8323424
175 ANG MO KIO AVE 4,1.3757973,103.836915
120 BEDOK RESERVOIR RD,1.33090155,103.9099162
740 BEDOK RESERVOIR RD,1.33814905,103.9223952
125 BEDOK RESERVOIR RD,1.3329117,103.9098274
134 BEDOK RESERVOIR RD,1.33275585,103.9125998
403 SIN MING AVE,1.36281035,103.8331113
319 BT BATOK ST 33,1.36126955,103.7464272
321 BT BATOK ST 33,1.3613327,103.7472769
317 BT BATOK ST 32,1.36063335,103.7476559
540 BT BATOK ST 52,1.3544508,103.7513015
2 EVERTON PK,1.27739775,103.8394733
5 DELTA AVE,1.2922281,103.8274936
101 GANGSA RD,1.37921775,103.7674713
416 EUNOS RD 5,1.3179557,103.897497
329 UBI AVE 1,1.3270263,103.9048186
334 HOUGANG AVE 5,1.36887025,103.8979878
511 HOUGANG AVE 10,1.3720762,103.8887318
710 HOUGANG AVE 2,1.36680815,103.8877297
498 JURONG WEST ST 41,1.34884075,103.7244843
59 MARINE TER,1.305812,103.9147678
55 STIRLING RD,1.29655305,103.8041732
165 STIRLING RD,1.29076505,103.8019171
464 TAMPINES ST 44,1.3597792,103.9551529
124 TAMPINES ST 11,1.34555415,103.9494425
846 TAMPINES ST 82,1.35213075,103.9359758
847 TAMPINES ST 83,1.3525006,103.934985
824 TAMPINES ST 81,1.34914525,103.9324723
141 POTONG PASIR AVE 3,1.33404185,103.8674778
23 BEDOK STH AVE 1,1.32327565,103.9328029
130 BISHAN ST 12,1.3458811,103.851058
262 BT BATOK EAST AVE 4,1.3505854,103.7589324
355 BT BATOK ST 31,1.3617557,103.7505487
357 BT BATOK ST 31,1.3616438,103.7509146
536 BT BATOK ST 52,1.3555454,103.7511772
417 BT BATOK WEST AVE 4,1.36287305,103.7463381
269 BT BATOK EAST AVE 4,1.3487483,103.7595565
137 JLN BT MERAH,1.2781255,103.8270601
378 CLEMENTI AVE 5,1.31753515,103.7674639
316 UBI AVE 1,1.3292865,103.9026773
130 GEYLANG EAST AVE 1,1.31686015,103.8877555
121 HOUGANG AVE 1,1.35656605,103.8930521
614 HOUGANG AVE 8,1.3691963,103.8847482
512 HOUGANG AVE 10,1.37141295,103.8890443
645 HOUGANG AVE 8,1.37176845,103.8814414
334 JURONG EAST AVE 1,1.3507812,103.7315059
221A JURONG EAST ST 21,1.34067715,103.7363512
221 JURONG EAST ST 21,1.3407916,103.7369572
50 TEBAN GDNS RD,1.3205935,103.7378317
53 TEBAN GDNS RD,1.3214003,103.7375602
439 JURONG WEST AVE 1,1.35150015,103.7232567
445 JURONG WEST ST 42,1.35215005,103.7208052
46 JLN BAHAGIA,1.3277381,103.8569239
681 RACE COURSE RD,1.3139361,103.8553663
166 STIRLING RD,1.2911251,103.8025648
333 SERANGOON AVE 3,1.3506005,103.8705382
242 SERANGOON AVE 3,1.3527088,103.8696944
328 SERANGOON AVE 3,1.35032975,103.868267
255 TAMPINES ST 21,1.3529237,103.9504467
425 TAMPINES ST 41,1.35903605,103.9481862
430 TAMPINES ST 41,1.3594891,103.9501293
431 TAMPINES ST 41,1.35954585,103.950769
841 TAMPINES ST 83,1.35147035,103.9347458
436 TAMPINES ST 43,1.35956985,103.9516063
435 TAMPINES ST 43,1.3597685,103.9510728
116 SIMEI ST 1,1.34390025,103.9515007
237 LOR 1 TOA PAYOH,1.34009615,103.8525453
168 WOODLANDS ST 11,1.4333652,103.7770065
610 YISHUN ST 61,1.42055045,103.8361156
715 YISHUN ST 71,1.4265688,103.8268572
662 YISHUN AVE 4,1.420404,103.8404236
388 YISHUN RING RD,1.429157,103.8472055
782 YISHUN RING RD,1.42196095,103.8317621
141 BEDOK RESERVOIR RD,1.33529175,103.9134065
121 BISHAN ST 12,1.34716295,103.851079
119 BT BATOK WEST AVE 6,1.3504141,103.7468133
246 BT BATOK EAST AVE 5,1.3495389,103.7575856
414 BT BATOK WEST AVE 4,1.3635581,103.7459986
424 BT BATOK WEST AVE 2,1.3618252,103.7455958
421 BT BATOK WEST AVE 2,1.362452,103.7449575
14 REDHILL CL,1.2856059,103.8171458
269C QUEEN ST,1.3004242,103.8533647
358 CLEMENTI AVE 2,1.3135568,103.7691441
22 BALAM RD,1.3301689,103.8878042
97 JLN DUA,1.32620405,103.9117786
350 UBI AVE 1,1.32578905,103.9013019
324 HOUGANG AVE 5,1.36748885,103.8974218
675 HOUGANG AVE 8,1.3719585,103.8843694
626 HOUGANG AVE 8,1.36982,103.8819673
674 HOUGANG AVE 8,1.3721811,103.8847335
503 HOUGANG AVE 8,1.37353735,103.8875198
236 JURONG EAST ST 21,1.34047495,103.7420619
52 TEBAN GDNS RD,1.3210348,103.7374697
101 TOWNER RD,1.3194381,103.8611045
111 MCNAIR RD,1.32118025,103.8584762
335 SERANGOON AVE 3,1.34987475,103.8711462
334 SERANGOON AVE 3,1.3500942,103.8707947
845 TAMPINES ST 83,1.3521463,103.934965
851 TAMPINES ST 83,1.3529115,103.9349911
227 SIMEI ST 4,1.34199595,103.956239
121 POTONG PASIR AVE 1,1.3357586,103.8658479
335 WOODLANDS ST 32,1.429784,103.7806124
609 YISHUN ST 61,1.4209385,103.8361094
633 YISHUN ST 61,1.4186145,103.8397558
174 YISHUN AVE 7,1.4372369,103.8322171
722 YISHUN ST 71,1.42551825,103.8285319
785 YISHUN AVE 2,1.421329,103.8339396
233 ANG MO KIO AVE 3,1.3675364,103.8367766
531 ANG MO KIO AVE 10,1.3733559,103.8545417
543 ANG MO KIO AVE 10,1.37431195,103.856293
515 BEDOK NTH AVE 2,1.33172165,103.9300043
401 SIN MING AVE,1.3624982,103.833269
127 BISHAN ST 12,1.3462184,103.8515119
120 BISHAN ST 12,1.3472262,103.8508708
335 BT BATOK ST 32,1.3645546,103.7481034
343 BT BATOK ST 34,1.36240545,103.749187
310 BT BATOK ST 32,1.35960555,103.7488935
372 BT BATOK ST 31,1.3587508,103.7513848
137 ALEXANDRA RD,1.2923458,103.8116131
24 KG BAHRU HILL,1.2763949,103.8294796
337 UBI AVE 1,1.3259725,103.901566
328 UBI AVE 1,1.327574,103.9048012
3 JOO CHIAT RD,1.3073322,103.9038458
337 HOUGANG AVE 7,1.3697265,103.8982494
610 HOUGANG AVE 8,1.3703146,103.8851486
673 HOUGANG AVE 8,1.372588,103.8846383
657 HOUGANG AVE 8,1.3738939,103.881913
328 JURONG EAST ST 31,1.34936935,103.7301609
320 JURONG EAST ST 31,1.34848685,103.7309957
51 TEBAN GDNS RD,1.3207445,103.7370171
482 JURONG WEST ST 41,1.3470897,103.7247072
454 JURONG WEST ST 42,1.35095865,103.7177104
50 JLN BAHAGIA,1.3277202,103.8563349
63 JLN MA'MOR,1.3286292,103.8575379
52 JLN BAHAGIA,1.3276491,103.8562028
327 SERANGOON AVE 3,1.35064365,103.8684369
151 SERANGOON NTH AVE 2,1.3696033,103.874195
143 SERANGOON NTH AVE 1,1.3510582,103.8633026
836 TAMPINES ST 82,1.3505402,103.9352321
70 LOR 4 TOA PAYOH,1.33477705,103.8523062
337 WOODLANDS AVE 1,1.4307148,103.781782
127 MARSILING RISE,1.43809975,103.7795223
144 YISHUN ST 11,1.4310087,103.831367
170 YISHUN AVE 7,1.41720285,103.8463072
788 YISHUN AVE 2,1.4210857,103.8339685
729 YISHUN ST 71,1.4260582,103.8318663
717 YISHUN ST 71,1.42587165,103.8280915
803 YISHUN RING RD,1.41825625,103.8316401
617 YISHUN RING RD,1.4192776,103.835292
439 YISHUN AVE 11,1.4219602,103.8464046
140 BEDOK RESERVOIR RD,1.3351026,103.913963
149 BEDOK RESERVOIR RD,1.3357412,103.9127305
170 BISHAN ST 13,1.3464781,103.8533389
189 BISHAN ST 13,1.3502312,103.8518353
133 BT BATOK WEST AVE 6,1.3516502,103.7450135
526 BT BATOK ST 51,1.3571426,103.7510849
510 BT BATOK ST 52,1.3525561,103.7550494
338 BT BATOK ST 34,1.36312835,103.7511976
58 TELOK BLANGAH HTS,1.27491795,103.8135427
53 LENGKOK BAHRU,1.28899655,103.813144
43 LENGKOK BAHRU,1.28693295,103.8110735
48 LENGKOK BAHRU,1.28716635,103.8113353
274 BANGKIT RD,1.37714255,103.7748444
112 CLEMENTI ST 13,1.32327385,103.7698431
335 UBI AVE 1,1.32603595,103.9028174
305 HOUGANG AVE 5,1.367191,103.8947762
157 HOUGANG ST 11,1.3519282,103.8799103
134 LOR AH SOO,1.3504607,103.8865067
406 HOUGANG AVE 10,1.3736955,103.896076
627 HOUGANG AVE 8,1.3692636,103.8819492
616 HOUGANG AVE 8,1.3689235,103.8835291
501 HOUGANG AVE 8,1.372192,103.8864223
504 HOUGANG AVE 8,1.3733647,103.8882135
441 JURONG WEST AVE 1,1.35142255,103.7207638
749 JURONG WEST ST 73,1.3470632,103.699834
15 BEACH RD,1.3034785,103.8631882
806 KING GEORGE'S AVE,1.3084462,103.8609946
45 HOLLAND DR,1.3085848,103.7929411
103 SERANGOON NTH AVE 1,1.3706697,103.8702974
153 SERANGOON NTH AVE 1,1.3700496,103.8726821
829 TAMPINES ST 81,1.3493403,103.9346183
843 TAMPINES ST 83,1.35196895,103.9344368
61 LOR 5 TOA PAYOH,1.3364126,103.8521198
71 LOR 4 TOA PAYOH,1.33402105,103.8524435
267 YISHUN ST 22,1.4370225,103.8393262
632 YISHUN ST 61,1.4184945,103.8390537
639 YISHUN ST 61,1.42054715,103.8384505
635 YISHUN ST 61,1.41920345,103.8389939
800 YISHUN RING RD,1.4187428,103.832025
453 ANG MO KIO AVE 10,1.3686103,103.8559907
710 ANG MO KIO AVE 8,1.3710715,103.8481866
86 BEDOK NTH ST 4,1.3321123,103.9382333
523 BEDOK NTH ST 3,1.33433005,103.9305708
148 BEDOK RESERVOIR RD,1.335315,103.9118567
175 BISHAN ST 13,1.34884015,103.8536032
182 BISHAN ST 13,1.35003245,103.8531737
124 BISHAN ST 12,1.34654545,103.8514024
220 BT BATOK EAST AVE 3,1.3474872,103.7547722
356 BT BATOK ST 31,1.36189335,103.7509103
514 BT BATOK ST 52,1.354489,103.7525401
329 BT BATOK ST 33,1.3631647,103.7474769
354 BT BATOK ST 31,1.3613967,103.7497642
349 BT BATOK ST 34,1.3620919,103.7495997
525 BT BATOK ST 52,1.3571046,103.752207
509 BT BATOK ST 52,1.3525201,103.754175
503 BT BATOK ST 52,1.351467,103.7536808
422 BT BATOK WEST AVE 2,1.3621637,103.7458721
410 BT BATOK WEST AVE 4,1.36443175,103.7450376
375 BT BATOK ST 31,1.35847195,103.7502479
374 BT BATOK ST 31,1.35798485,103.7507219
311 BT BATOK ST 32,1.36006615,103.7483919
104 GANGSA RD,1.3788103,103.7679666
16 OUTRAM HILL,1.2842161,103.8362932
601 CLEMENTI WEST ST 1,1.3047503,103.7652742
105 ALJUNIED CRES,1.31947695,103.8827697
326 HOUGANG AVE 7,1.36807295,103.8985709
604 HOUGANG AVE 4,1.3710531,103.8859525
630 HOUGANG AVE 8,1.3702947,103.8810972
624 HOUGANG AVE 8,1.3701903,103.8822487
523 HOUGANG AVE 6,1.3737921,103.890679
613 HOUGANG AVE 8,1.36950425,103.8848292
676 HOUGANG AVE 8,1.37160645,103.884286
629 HOUGANG AVE 8,1.3699149,103.8806736
632 HOUGANG AVE 8,1.3702395,103.880269
508 HOUGANG AVE 10,1.371664,103.8877246
524 HOUGANG AVE 6,1.3741554,103.8907434
43 TEBAN GDNS RD,1.3211588,103.7414522
345 JURONG EAST ST 31,1.3455358,103.7312649
434 JURONG WEST ST 42,1.3523831,103.7226794
3 JLN BATU,1.3029021,103.883941
39 JLN BAHAGIA,1.3272752,103.8560785
47 STIRLING RD,1.2981793,103.8020357
145 SERANGOON NTH AVE 1,1.3507464,103.8625107
154 SERANGOON NTH AVE 1,1.3701545,103.8730457
835 TAMPINES ST 83,1.3510536,103.9338367
201D TAMPINES ST 21,1.35234605,103.9535005
127 POTONG PASIR AVE 1,1.33504045,103.8655738
240 LOR 1 TOA PAYOH,1.3407337,103.8506933
175 YISHUN AVE 7,1.4375665,103.8325447
642 YISHUN ST 61,1.42090345,103.8374263
761 YISHUN ST 72,1.4254738,103.8332192
794 YISHUN RING RD,1.420079,103.8318353
790 YISHUN AVE 2,1.4196433,103.8342898
716 YISHUN ST 71,1.4263979,103.8277414
173 YISHUN AVE 7,1.4369098,103.8313894
655 YISHUN AVE 4,1.4226616,103.8396173
165 YISHUN RING RD,1.435809,103.8317336
615 YISHUN RING RD,1.4195786,103.8354817
621 YISHUN RING RD,1.418049,103.8363464
258 ANG MO KIO AVE 4,1.3704748,103.8365533
63 NEW UPP CHANGI RD,1.3237924,103.9399457
524 BEDOK NTH ST 3,1.33481555,103.9307176
142 BEDOK RESERVOIR RD,1.335625,103.9132025
146 BEDOK RESERVOIR RD,1.33457685,103.9119474
168 BEDOK STH AVE 3,1.3199937,103.9445768
137 BEDOK RESERVOIR RD,1.33368685,103.9128717
136 BEDOK RESERVOIR RD,1.3336764,103.9135653
112 BISHAN ST 12,1.34693715,103.8493979
168 BISHAN ST 13,1.3472835,103.85418
173 BISHAN ST 13,1.3477417,103.8542733
181 BISHAN ST 13,1.34887795,103.8530837
102 BISHAN ST 12,1.3451543,103.8479834
126 BISHAN ST 12,1.3462676,103.852092
177 BISHAN ST 13,1.34785895,103.8535801
224 BT BATOK ST 21,1.34767515,103.7526263
314 BT BATOK ST 32,1.36031125,103.7469923
501 BT BATOK ST 52,1.3514884,103.7550105
524 BT BATOK ST 52,1.3573249,103.7527492
512 BT BATOK ST 52,1.3540338,103.7528191
534 BT BATOK ST 51,1.3559017,103.7506719
35 LIM LIAK ST,1.2851036,103.8310234
44 MOH GUAN TER,1.2836697,103.8301452
38 KIM PONG RD,1.2849128,103.8302774
22 REDHILL CL,1.28660805,103.817962
49 HOY FATT RD,1.2875487,103.8117093
325 CLEMENTI AVE 5,1.3151205,103.7668354
3 HAIG RD,1.3116938,103.897393
11 EUNOS CRES,1.32181425,103.9044554
68 DAKOTA CRES,1.3063251,103.8870249
331 UBI AVE 1,1.32659715,103.9035231
254 HOUGANG AVE 3,1.360363,103.8913694
622 HOUGANG AVE 8,1.3702276,103.8829004
502 HOUGANG AVE 8,1.37281125,103.8869336
689 HOUGANG ST 61,1.3765511,103.8857417
54 TEBAN GDNS RD,1.3213997,103.7368579
519 JURONG WEST ST 52,1.34554295,103.7175872
423 JURONG WEST AVE 1,1.3508807,103.7254671
492 JURONG WEST ST 41,1.3498597,103.7252886
